adhocMargin,applicableMargin,averagePrice,basePrice,bcEndDate,bcStartDate,buyPrice1,buyPrice2,buyPrice3,buyPrice4,buyPrice5,buyQuantity1,buyQuantity2,buyQuantity3,buyQuantity4,buyQuantity5,change,closePrice,cm_adj_high_dt,cm_adj_low_dt,cm_ffm,companyName,css_status_desc,custom_MD_index,date1,date2,dayHigh,dayLow,deliveryQuantity,deliveryToTradedQuantity,exDate,extremeLossMargin,faceValue,high52,indexVar,isExDateFlag,isinCode,lastPrice,low52,marketType,ndEndDate,ndStartDate,open,pChange,previousClose,priceBand,pricebandlower,pricebandupper,purpose,quantityTraded,recordDate,secDate,securityVar,sellPrice1,sellPrice2,sellPrice3,sellPrice4,sellPrice5,sellQuantity1,sellQuantity2,sellQuantity3,sellQuantity4,sellQuantity5,series,surv_indicator,symbol,totalBuyQuantity,totalSellQuantity,totalTradedValue,totalTradedVolume,varMargin
,12.5,536.7,541.95,07-AUG-19,20-JUL-19,534.05,534.0,533.9,533.85,533.8,53.0,610.0,342.0,1280.0,2211.0,-7.90,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-34.982240607767594,29/11/2019 13:18:42,1575013722.191898,543.8,533.1,648042.0,47.37,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,534.05,502.55,N,,,543.0,-1.46,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,1367946.0,,29-Nov-2019 12:00:00,5.63,534.25,534.3,534.35,534.4,534.45,133.0,16.0,112.0,105.0,218.0,EQ,,M&amp;M,419097.0,870080.0,9299.12,1732648.0,7.5
,12.5,536.62,541.95,07-AUG-19,20-JUL-19,533.2,533.1,533.05,533.0,532.95,80.0,657.0,934.0,3520.0,1714.0,-8.75,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-39.8309710543691,29/11/2019 13:22:07,1575013927.254007,543.8,533.0,799482.0,47.49,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,533.2,502.55,N,,,543.0,-1.61,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,1683326.0,,29-Nov-2019 13:00:00,5.63,533.25,533.3,533.4,533.5,533.6,18.0,23.0,28.0,16.0,353.0,EQ,,M&amp;M,378644.0,879957.0,9530.29,1775984.0,7.5
,12.5,536.56,541.95,07-AUG-19,20-JUL-19,533.15,533.1,533.05,533.0,532.95,1206.0,461.0,695.0,5558.0,586.0,-8.70,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-39.51455064397476,29/11/2019 13:27:11,1575014231.13346,543.8,533.0,799482.0,47.49,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,533.25,502.55,N,,,543.0,-1.61,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,1683326.0,,29-Nov-2019 13:00:00,5.63,533.25,533.3,533.35,533.4,533.5,54.0,300.0,224.0,367.0,1.0,EQ,,M&amp;M,381665.0,880341.0,9677.28,1803579.0,7.5
,12.5,536.56,541.95,07-AUG-19,20-JUL-19,533.15,533.1,533.05,533.0,532.95,1206.0,461.0,695.0,5558.0,586.0,-8.70,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-39.51455064397476,29/11/2019 13:27:42,1575014262.4785,543.8,533.0,799482.0,47.49,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,533.25,502.55,N,,,543.0,-1.61,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,1683326.0,,29-Nov-2019 13:00:00,5.63,533.25,533.3,533.35,533.4,533.5,54.0,300.0,224.0,367.0,1.0,EQ,,M&amp;M,381665.0,880341.0,9677.28,1803579.0,7.5
,12.5,536.48,541.95,07-AUG-19,20-JUL-19,532.7,532.65,532.6,532.55,532.5,691.0,103.0,218.0,469.0,3224.0,-9.20,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-40.77978261999776,29/11/2019 13:30:30,1575014430.077689,543.8,532.45,799482.0,47.49,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,532.75,502.55,N,,,543.0,-1.70,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,1683326.0,,29-Nov-2019 13:00:00,5.63,532.75,532.8,532.85,532.95,533.0,377.0,665.0,74.0,454.0,1746.0,EQ,,M&amp;M,375895.0,893587.0,9907.8,1846816.0,7.5
,12.5,536.45,541.95,07-AUG-19,20-JUL-19,532.55,532.5,532.45,532.4,532.35,301.0,4701.0,1149.0,960.0,1556.0,-9.35,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-40.49277878372487,29/11/2019 13:34:21,1575014661.739348,543.8,532.45,799482.0,47.49,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,532.6,502.55,N,,,543.0,-1.73,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,1683326.0,,29-Nov-2019 13:00:00,5.63,532.65,532.7,532.75,532.8,532.85,13.0,15.0,157.0,6.0,854.0,EQ,,M&amp;M,378759.0,894226.0,9969.52,1858424.0,7.5
,12.5,536.41,541.95,07-AUG-19,20-JUL-19,532.7,532.6,532.55,532.5,532.45,8.0,206.0,428.0,4147.0,1937.0,-9.25,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-40.56541420113721,29/11/2019 13:38:18,1575014898.026057,543.8,532.45,799482.0,47.49,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,532.7,502.55,N,,,543.0,-1.71,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,1683326.0,,29-Nov-2019 13:00:00,5.63,532.75,532.8,532.85,532.9,532.95,603.0,55.0,245.0,218.0,238.0,EQ,,M&amp;M,380376.0,899606.0,10087.74,1880602.0,7.5
,12.5,536.41,541.95,07-AUG-19,20-JUL-19,532.6,532.55,532.5,532.45,532.4,165.0,552.0,3352.0,2345.0,829.0,-9.20,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-40.61830938988299,29/11/2019 13:39:07,1575014947.513484,543.8,532.45,799482.0,47.49,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,532.75,502.55,N,,,543.0,-1.70,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,1683326.0,,29-Nov-2019 13:00:00,5.63,532.75,532.8,532.85,532.9,533.0,212.0,54.0,45.0,15.0,1717.0,EQ,,M&amp;M,378729.0,896846.0,10083.57,1879825.0,7.5
,12.5,536.37,541.95,07-AUG-19,20-JUL-19,532.55,532.5,532.45,532.4,532.35,77.0,6422.0,1064.0,483.0,1270.0,-9.25,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-40.14052243606447,29/11/2019 13:43:33,1575015213.720743,543.8,532.45,799482.0,47.49,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,532.7,502.55,N,,,543.0,-1.71,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,1683326.0,,29-Nov-2019 13:00:00,5.63,532.7,532.8,532.85,532.9,532.95,566.0,432.0,478.0,251.0,524.0,EQ,,M&amp;M,384786.0,900845.0,10191.24,1900040.0,7.5
,12.5,536.27,541.95,07-AUG-19,20-JUL-19,531.95,531.85,531.8,531.75,531.7,50.0,219.0,269.0,2137.0,1200.0,-9.95,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-42.13821434388275,29/11/2019 13:47:52,1575015472.602779,543.8,531.55,799482.0,47.49,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,532.0,502.55,N,,,543.0,-1.84,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,1683326.0,,29-Nov-2019 13:00:00,5.63,532.0,532.05,532.1,532.15,532.2,1030.0,300.0,292.0,117.0,894.0,EQ,,M&amp;M,367694.0,903245.0,10438.18,1946442.0,7.5
,12.5,536.2,541.95,07-AUG-19,20-JUL-19,531.2,531.15,531.1,531.05,531.0,249.0,1254.0,1190.0,842.0,8632.0,-10.65,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-42.31995257465909,29/11/2019 13:53:19,1575015799.44621,543.8,531.2,799482.0,47.49,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.3,502.55,N,,,543.0,-1.97,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,1683326.0,,29-Nov-2019 13:00:00,5.63,531.3,531.35,531.4,531.45,531.5,330.0,70.0,640.0,814.0,866.0,EQ,,M&amp;M,366328.0,903879.0,10587.78,1974595.0,7.5
,12.5,536.07,541.95,07-AUG-19,20-JUL-19,531.5,531.35,531.3,531.25,531.2,44.0,10.0,218.0,36.0,769.0,-10.40,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-41.48082112108008,29/11/2019 13:57:12,1575016032.973657,543.8,530.65,799482.0,47.49,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.55,502.55,N,,,543.0,-1.92,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,1683326.0,,29-Nov-2019 13:00:00,5.63,531.55,531.6,531.65,531.7,531.75,168.0,65.0,5.0,614.0,989.0,EQ,,M&amp;M,368253.0,890319.0,10857.0,2025295.0,7.5
,12.5,536.01,541.95,07-AUG-19,20-JUL-19,531.55,531.5,531.4,531.35,531.3,38.0,1106.0,50.0,1152.0,1162.0,-10.35,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-40.75233569306758,29/11/2019 14:00:57,1575016257.373354,543.8,530.65,799482.0,47.49,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.6,502.55,N,,,543.0,-1.91,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,1683326.0,,29-Nov-2019 13:00:00,5.63,531.6,531.75,531.8,531.85,531.9,23.0,17.0,238.0,734.0,1115.0,EQ,,M&amp;M,373771.0,887953.0,10994.56,2051185.0,7.5
,12.5,536.01,541.95,07-AUG-19,20-JUL-19,531.55,531.5,531.4,531.35,531.3,38.0,1106.0,50.0,1152.0,1162.0,-10.35,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-40.75233569306758,29/11/2019 14:02:08,1575016328.351936,543.8,530.65,799482.0,47.49,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.6,502.55,N,,,543.0,-1.91,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,1683326.0,,29-Nov-2019 13:00:00,5.63,531.6,531.75,531.8,531.85,531.9,23.0,17.0,238.0,734.0,1115.0,EQ,,M&amp;M,373771.0,887953.0,10994.56,2051185.0,7.5
,12.5,535.98,541.95,07-AUG-19,20-JUL-19,531.15,531.1,531.05,531.0,530.95,205.0,274.0,572.0,1708.0,238.0,-10.80,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-41.555955936971536,29/11/2019 14:05:37,1575016537.785093,543.8,530.65,799482.0,47.49,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.15,502.55,N,,,543.0,-1.99,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,1683326.0,,29-Nov-2019 13:00:00,5.63,531.25,531.3,531.35,531.4,531.45,105.0,133.0,200.0,1482.0,1548.0,EQ,,M&amp;M,369793.0,895667.0,11065.64,2064562.0,7.5
,12.5,535.87,541.95,07-AUG-19,20-JUL-19,530.7,530.65,530.6,530.55,530.5,700.0,1165.0,158.0,922.0,2922.0,-11.20,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-41.81617553350225,29/11/2019 14:12:17,1575016937.226579,543.8,530.65,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,530.75,502.55,N,,,543.0,-2.07,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,530.75,530.8,530.85,530.9,530.95,1.0,429.0,77.0,243.0,792.0,EQ,,M&amp;M,367519.0,895784.0,11349.64,2117983.0,7.5
,12.5,535.89,541.95,07-AUG-19,20-JUL-19,530.9,530.8,530.75,530.7,530.65,106.0,66.0,419.0,1358.0,3896.0,-10.95,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-41.679841301807244,29/11/2019 14:12:34,1575016954.932556,543.8,530.65,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.0,502.55,N,,,543.0,-2.02,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,531.0,531.15,531.2,531.25,531.3,1579.0,236.0,218.0,431.0,1000.0,EQ,,M&amp;M,367785.0,893477.0,11300.6,2108754.0,7.5
,12.5,535.76,541.95,07-AUG-19,20-JUL-19,530.15,530.1,530.05,530.0,529.95,25.0,10026.0,724.0,43193.0,259.0,-11.80,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-42.20573379042564,29/11/2019 14:18:03,1575017283.546758,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,530.15,502.55,N,,,543.0,-2.18,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,530.25,530.3,530.35,530.4,530.45,141.0,343.0,8.0,100.0,218.0,EQ,,M&amp;M,369286.0,908647.0,11588.79,2163057.0,7.5
,12.5,535.76,541.95,07-AUG-19,20-JUL-19,530.15,530.1,530.05,530.0,529.95,25.0,10026.0,724.0,43193.0,259.0,-11.80,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-42.20573379042564,29/11/2019 14:18:05,1575017285.305329,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,530.15,502.55,N,,,543.0,-2.18,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,530.25,530.3,530.35,530.4,530.45,141.0,343.0,8.0,100.0,218.0,EQ,,M&amp;M,369286.0,908647.0,11588.79,2163057.0,7.5
,12.5,535.71,541.95,07-AUG-19,20-JUL-19,530.9,530.8,530.75,530.7,530.65,3.0,218.0,489.0,484.0,909.0,-10.95,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-38.35640310314518,29/11/2019 14:21:41,1575017501.220832,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.0,502.55,N,,,543.0,-2.02,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,531.05,531.1,531.15,531.2,531.25,711.0,1013.0,1071.0,897.0,1291.0,EQ,,M&amp;M,403257.0,905093.0,11695.57,2183191.0,7.5
,12.5,535.64,541.95,07-AUG-19,20-JUL-19,531.65,531.6,531.55,531.3,531.25,5.0,61.0,12.0,218.0,137.0,-10.30,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-37.432132961878665,29/11/2019 14:25:33,1575017733.565693,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.65,502.55,N,,,543.0,-1.90,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,531.7,531.75,531.8,531.85,531.9,1597.0,76.0,15.0,1088.0,1093.0,EQ,,M&amp;M,410657.0,902020.0,11894.28,2220574.0,7.5
,12.5,535.61,541.95,07-AUG-19,20-JUL-19,530.9,530.85,530.8,530.75,530.7,169.0,229.0,326.0,303.0,604.0,-10.95,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-38.111241871768506,29/11/2019 14:30:05,1575018005.076903,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.0,502.55,N,,,543.0,-2.02,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,531.0,531.1,531.15,531.25,531.3,67.0,261.0,225.0,4.0,862.0,EQ,,M&amp;M,408351.0,911278.0,11984.33,2237511.0,7.5
,12.5,535.59,541.95,07-AUG-19,20-JUL-19,530.55,530.5,530.4,530.35,530.3,124.0,9864.0,156.0,468.0,555.0,-11.40,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-38.86422302529685,29/11/2019 14:32:22,1575018142.631728,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,530.55,502.55,N,,,543.0,-2.10,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,530.7,530.75,530.95,531.0,531.05,357.0,241.0,316.0,3577.0,787.0,EQ,,M&amp;M,402628.0,914532.0,12038.35,2247680.0,7.5
,12.5,535.46,541.95,07-AUG-19,20-JUL-19,531.9,531.85,531.8,531.75,531.7,65.0,49.0,195.0,150.0,91.0,-10.05,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-36.26524999058061,29/11/2019 14:37:37,1575018457.260614,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.9,502.55,N,,,543.0,-1.85,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,532.0,532.05,532.1,532.15,532.2,349.0,1.0,62.0,131.0,231.0,EQ,,M&amp;M,422896.0,904154.0,12400.36,2315833.0,7.5
,12.5,535.45,541.95,07-AUG-19,20-JUL-19,531.85,531.8,531.7,531.65,531.6,252.0,150.0,447.0,135.0,1815.0,-10.10,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-35.80568284871546,29/11/2019 14:39:47,1575018587.312803,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.85,502.55,N,,,543.0,-1.86,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,532.0,532.1,532.15,532.2,532.25,595.0,859.0,826.0,725.0,791.0,EQ,,M&amp;M,426136.0,901508.0,12438.55,2323008.0,7.5
,12.5,535.37,541.95,07-AUG-19,20-JUL-19,531.9,531.85,531.8,531.75,531.7,348.0,119.0,111.0,306.0,193.0,-9.85,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-40.262389161525746,29/11/2019 14:44:03,1575018843.047759,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,532.1,502.55,N,,,543.0,-1.82,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,532.1,532.15,532.2,532.25,532.3,444.0,756.0,125.0,948.0,995.0,EQ,,M&amp;M,369323.0,867161.0,12724.33,2376736.0,7.5
,12.5,535.32,541.95,07-AUG-19,20-JUL-19,531.95,531.75,531.7,531.65,531.6,22.0,474.0,510.0,343.0,326.0,-9.95,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-40.531470065983996,29/11/2019 14:48:10,1575019090.095793,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,532.0,502.55,N,,,543.0,-1.84,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,532.0,532.1,532.15,532.2,532.25,91.0,305.0,615.0,549.0,468.0,EQ,,M&amp;M,368569.0,870974.0,12896.85,2409186.0,7.5
,12.5,535.29,541.95,07-AUG-19,20-JUL-19,531.9,531.8,531.75,531.7,531.65,709.0,218.0,218.0,583.0,246.0,-10.05,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-40.46263165851938,29/11/2019 14:50:36,1575019236.271574,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.9,502.55,N,,,543.0,-1.85,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,531.95,532.0,532.05,532.1,532.15,1.0,1402.0,150.0,494.0,577.0,EQ,,M&amp;M,366234.0,864032.0,13013.17,2431051.0,7.5
,12.5,535.28,541.95,07-AUG-19,20-JUL-19,531.9,531.85,531.8,531.75,531.7,699.0,147.0,4.0,297.0,483.0,-10.00,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-40.14211393662478,29/11/2019 14:51:21,1575019281.354421,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.95,502.55,N,,,543.0,-1.85,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,531.95,532.0,532.05,532.1,532.15,112.0,190.0,210.0,305.0,20.0,EQ,,M&amp;M,365767.0,856351.0,13046.75,2437370.0,7.5
,12.5,535.26,541.95,07-AUG-19,20-JUL-19,531.7,531.65,531.6,531.55,531.5,574.0,8.0,1631.0,560.0,2329.0,-10.20,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-37.392189233471875,29/11/2019 14:57:05,1575019625.352787,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.75,502.55,N,,,543.0,-1.88,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,531.75,531.85,531.9,531.95,532.0,298.0,285.0,42.0,445.0,2597.0,EQ,,M&amp;M,402366.0,882988.0,13126.21,2452306.0,7.5
,12.5,535.25,541.95,07-AUG-19,20-JUL-19,531.55,531.5,531.45,531.4,531.35,38.0,1063.0,218.0,448.0,418.0,-10.40,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-38.217800131204896,29/11/2019 14:58:53,1575019733.822686,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.55,502.55,N,,,543.0,-1.92,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,531.7,531.8,531.85,531.9,531.95,175.0,565.0,451.0,1818.0,874.0,EQ,,M&amp;M,395542.0,884898.0,13168.49,2460251.0,7.5
,12.5,535.24,541.95,07-AUG-19,20-JUL-19,531.65,531.5,531.45,531.4,531.35,432.0,8.0,1512.0,513.0,700.0,-10.25,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-38.85351713778292,29/11/2019 15:01:13,1575019873.127087,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.7,502.55,N,,,543.0,-1.89,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,531.7,531.75,531.8,531.85,531.9,480.0,463.0,564.0,924.0,1232.0,EQ,,M&amp;M,390778.0,887392.0,13200.0,2466183.0,7.5
,12.5,535.14,541.95,07-AUG-19,20-JUL-19,531.1,531.05,531.0,530.95,530.9,13.0,472.0,935.0,408.0,1100.0,-10.80,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-39.96606506913223,29/11/2019 15:05:37,1575020137.548801,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,531.15,502.55,N,,,543.0,-1.99,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,531.15,531.2,531.3,531.35,531.4,443.0,153.0,48.0,61.0,365.0,EQ,,M&amp;M,382831.0,892551.0,13539.19,2530027.0,7.5
,12.5,535.03,541.95,07-AUG-19,20-JUL-19,532.45,532.35,532.3,532.25,532.2,147.0,6.0,69.0,183.0,1100.0,-9.45,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-37.59982833777721,29/11/2019 15:08:59,1575020339.584883,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,532.5,502.55,N,,,543.0,-1.74,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,532.5,532.6,532.65,532.7,532.8,447.0,879.0,50.0,227.0,687.0,EQ,,M&amp;M,392586.0,865699.0,14054.46,2626854.0,7.5
,12.5,535.0,541.95,07-AUG-19,20-JUL-19,532.1,532.05,532.0,531.95,531.9,24.0,93.0,69.0,149.0,1081.0,-9.70,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-37.45459605250597,29/11/2019 15:09:53,1575020393.182843,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,532.25,502.55,N,,,543.0,-1.79,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,532.25,532.3,532.4,532.45,532.5,632.0,330.0,850.0,1747.0,2252.0,EQ,,M&amp;M,386570.0,849556.0,14209.74,2656027.0,7.5
,12.5,534.92,541.95,07-AUG-19,20-JUL-19,532.05,532.0,531.9,531.85,531.8,72.0,4639.0,137.0,247.0,226.0,-9.85,0.0,21-DEC-18,14-AUG-19,51878.61,Mahindra & Mahindra Limited,Listed,-38.72821898512153,29/11/2019 15:13:20,1575020600.183822,543.8,530.05,967946.0,46.94,18-JUL-19,5.0,5.0,814.0,,False,INE101A01026,532.1,502.55,N,,,543.0,-1.82,541.95,No Band,487.8,596.1,ANNUAL GENERAL MEETING/DIVIDEND - RS 8.50 PER SHARE,2062166.0,,29-Nov-2019 14:00:00,5.63,532.1,532.15,532.2,532.25,532.3,802.0,955.0,1882.0,1782.0,450.0,EQ,,M&amp;M,361903.0,819401.0,14638.8,2736633.0,7.5
